per_dem,per_gop,state_abbr,county_name
0.089291598,0.749588138,ID,Caribou County
0.12668134,0.727439472,ID,Cassia County
0.155477032,0.717314488,ID,Clark County
0.185214417,0.750328861,ID,Clearwater County
0.176958143,0.736427683,ID,Custer County
0.212935791,0.682709238,ID,Elmore County
0.07001273,0.709401709,ID,Franklin County
0.113930697,0.715960798,ID,Fremont County
0.154552314,0.752012072,ID,Gem County
0.179156232,0.721055673,ID,Gooding County
0.145445701,0.78329077,ID,Idaho County
0.085084125,0.735419754,ID,Jefferson County
0.198462548,0.688759726,ID,Jerome County
0.245361011,0.67056392,ID,Kootenai County
0.445993607,0.399812631,ID,Latah County
0.180186824,0.740167158,ID,Lemhi County
0.169811321,0.755974843,ID,Lewis County
0.205949657,0.677345538,ID,Lincoln County
0.076560209,0.569962389,ID,Madison County
0.169868996,0.711353712,ID,Minidoka County
0.280779296,0.62221576,ID,Nez Perce County
0.088974855,0.74032882,ID,Oneida County
0.150765306,0.778571429,ID,Owyhee County
0.156408908,0.755041206,ID,Payette County
0.253444525,0.604060914,ID,Power County
0.2703125,0.643945313,ID,Shoshone County
0.434353605,0.435159082,ID,Teton County
0.214592544,0.660427053,ID,Twin Falls County
0.357636941,0.543279118,ID,Valley County
0.174225415,0.737090256,ID,Washington County
0.240258105,0.715517784,IL,Adams County
0.44751773,0.530496454,IL,Alexander County
0.276869472,0.654516215,IL,Bond County
0.3960361,0.542426119,IL,Boone County
0.203339041,0.760273973,IL,Brown County
0.368643808,0.568238974,IL,Bureau County
0.289123631,0.672535211,IL,Calhoun County
0.331384281,0.602121295,IL,Carroll County
0.319944598,0.636327661,IL,Cass County
0.557132607,0.372606395,IL,Champaign County
0.260091444,0.687263227,IL,Christian County
0.239544699,0.71876199,IL,Clark County
0.161516406,0.797865562,IL,Clay County
0.228109798,0.717743804,IL,Clinton County
0.337581094,0.601714551,IL,Coles County
0.743757709,0.214193162,IL,Cook County
0.231456448,0.722463853,IL,Crawford County
0.186468348,0.761835661,IL,Cumberland County
0.477596526,0.44715409,IL,DeKalb County
0.255321998,0.679073504,IL,De Witt County
0.240573618,0.704042527,IL,Douglas County
0.538831131,0.39802242,IL,DuPage County
0.228446614,0.723885391,IL,Edgar County
0.130434783,0.838466184,IL,Edwards County
0.176210695,0.78109938,IL,Effingham County
0.190646348,0.773830793,IL,Fayette County
0.224200986,0.711400859,IL,Ford County
0.254195219,0.706901203,IL,Franklin County
0.39195336,0.543404446,IL,Fulton County
0.243775548,0.721664809,IL,Gallatin County
0.21688921,0.746842295,IL,Greene County
0.35039972,0.586125552,IL,Grundy County
0.19309679,0.773594014,IL,Hamilton County
0.223074955,0.730749552,IL,Hancock County
0.196436943,0.773558368,IL,Hardin County
0.330747126,0.618678161,IL,Henderson County
0.364600528,0.576180258,IL,Henry County
0.193144007,0.752766386,IL,Iroquois County
0.47407075,0.444285773,IL,Jackson County
0.181034483,0.778409091,IL,Jasper County
0.262100131,0.694553455,IL,Jefferson County
0.245027042,0.70923091,IL,Jersey County
0.398317974,0.546926725,IL,Jo Daviess County
0.188632209,0.771813196,IL,Johnson County
0.513638243,0.424222222,IL,Kane County
0.406134548,0.538727554,IL,Kankakee County
0.460336515,0.475292729,IL,Kendall County
0.452513203,0.485248589,IL,Knox County
0.572891332,0.369951017,IL,Lake County
0.397898735,0.542221397,IL,LaSalle County
0.213280344,0.747971518,IL,Lawrence County
0.361419652,0.565034505,IL,Lee County
0.265302067,0.675476948,IL,Livingston County
0.272135202,0.673289365,IL,Logan County
0.385148996,0.56641922,IL,Macon County
0.298523833,0.648690645,IL,Macoupin County
0.393551313,0.549600475,IL,Madison County
0.254879518,0.703433735,IL,Marion County
0.302219211,0.639674742,IL,Marshall County
0.312140525,0.629721747,IL,Mason County
0.234433891,0.730287954,IL,Massac County
0.408830364,0.525871418,IL,McDonough County
0.426893575,0.507452995,IL,McHenry County
0.454687006,0.469409456,IL,McLean County
0.281488401,0.658570761,IL,Menard County
0.363668766,0.570274445,IL,Mercer County
0.289504037,0.661319073,IL,Monroe County
0.27203991,0.671603399,IL,Montgomery County
0.321284316,0.620250565,IL,Morgan County
0.23771944,0.717184732,IL,Moultrie County
0.337213211,0.602739726,IL,Ogle County
0.483263409,0.455676757,IL,Peoria County
0.250669689,0.702246033,IL,Perry County
0.295875941,0.631868749,IL,Piatt County
0.189326897,0.770850094,IL,Pike County
0.175422139,0.787054409,IL,Pope County
0.330367974,0.640113223,IL,Pulaski County
0.371586476,0.572821847,IL,Putnam County
0.243799886,0.712086659,IL,Randolph County
0.206946265,0.751769332,IL,Richland County
0.512267552,0.428276508,IL,Rock Island County
0.227078512,0.734199751,IL,Saline County
0.422205407,0.516450369,IL,Sangamon County
0.283227848,0.665348101,IL,Schuyler County
0.204413473,0.760743322,IL,Scott County
0.208852639,0.752291056,IL,Shelby County
0.504861536,0.448645565,IL,St. Clair County
0.27632065,0.65644625,IL,Stark County
0.385710627,0.555441741,IL,Stephenson County
0.324687831,0.609657916,IL,Tazewell County
0.280596664,0.678881842,IL,Union County
0.331420517,0.623577972,IL,Vermilion County
0.212143651,0.747686042,IL,Wabash County
0.387402597,0.554155844,IL,Warren County
0.196041215,0.754609544,IL,Washington County
0.126937984,0.843386628,IL,Wayne County
0.193716559,0.7736315,IL,White County
0.436533122,0.499682666,IL,Whiteside County
0.502491323,0.445778496,IL,Will County
0.271752275,0.684329451,IL,Williamson County
0.465331293,0.47707185,IL,Winnebago County
0.261385322,0.679766878,IL,Woodford County
0.21489378,0.739473886,IN,Adams County
0.378785488,0.574818056,IN,Allen County
0.303837723,0.637160764,IN,Bartholomew County
0.235358511,0.705801861,IN,Benton County
0.257776856,0.694525093,IN,Blackford County
0.317550919,0.613018933,IN,Boone County
0.318411735,0.634167931,IN,Brown County
0.219653851,0.728656058,IN,Carroll County
0.265864874,0.686027591,IN,Cass County
0.367701158,0.587273012,IN,Clark County
0.204813927,0.757438494,IN,Clay County
0.23697041,0.717047747,IN,Clinton County
0.288172511,0.656284034,IN,Crawford County
0.167660209,0.795920268,IN,Daviess County
0.204224174,0.757423672,IN,Dearborn County
0.191167192,0.765029292,IN,Decatur County
0.234360133,0.716817317,IN,DeKalb County
0.404930759,0.541779458,IN,Delaware County
0.270572877,0.671034794,IN,Dubois County
0.317041741,0.641385552,IN,Elkhart County
0.236306401,0.717628541,IN,Fayette County
0.374452653,0.57560779,IN,Floyd County
0.197484613,0.757425743,IN,Fountain County
0.178980892,0.78844404,IN,Franklin County
0.234057798,0.717697636,IN,Fulton County
0.240434333,0.716067735,IN,Gibson County
0.278497563,0.67391735,IN,Grant County
0.212816973,0.746566882,IN,Greene County
0.372414242,0.56824188,IN,Hamilton County
0.247064701,0.695311849,IN,Hancock County
0.257772021,0.701262953,IN,Harrison County
0.300233862,0.642137713,IN,Hendricks County
0.255242839,0.692154421,IN,Henry County
0.305136856,0.644147576,IN,Howard County
0.219481658,0.729247527,IN,Huntington County
0.219199179,0.733344741,IN,Jackson County
0.249718701,0.70377316,IN,Jasper County
0.237251947,0.715523738,IN,Jay County
0.321298566,0.6342768,IN,Jefferson County
0.21268556,0.739721098,IN,Jennings County
0.26148666,0.686345861,IN,Johnson County
0.243622037,0.715429826,IN,Knox County
0.197793588,0.749334002,IN,Kosciusko County
0.217755444,0.735448074,IN,LaGrange County
0.583759058,0.377358962,IN,Lake County
0.439947549,0.504022759,IN,LaPorte County
0.220696163,0.735688824,IN,Lawrence County
0.346533731,0.603354454,IN,Madison County
0.58901598,0.360672446,IN,Marion County
0.266437139,0.682252332,IN,Marshall County
0.183274392,0.768670689,IN,Martin County
0.205803571,0.7421875,IN,Miami County
0.593217986,0.356229283,IN,Monroe County
0.222634263,0.731805841,IN,Montgomery County
0.193617704,0.759172547,IN,Morgan County
0.242272492,0.703505439,IN,Newton County
0.231142688,0.722202487,IN,Noble County
0.235173123,0.726088447,IN,Ohio County
0.250091586,0.708267188,IN,Orange County
0.228403756,0.721948357,IN,Owen County
0.21913017,0.739507299,IN,Parke County
0.381557632,0.567725857,IN,Perry County
0.216998494,0.735820646,IN,Pike County
0.438359567,0.506183653,IN,Porter County
0.282374679,0.674244859,IN,Posey County
0.24406842,0.708846791,IN,Pulaski County
0.228610354,0.724591281,IN,Putnam County
0.23393267,0.71872609,IN,Randolph County
0.193197811,0.766692729,IN,Ripley County
0.211394511,0.733573607,IN,Rush County
0.291611479,0.670419426,IN,Scott County
0.236799554,0.709116253,IN,Shelby County
0.287277839,0.659905613,IN,Spencer County
0.477350802,0.475267697,IN,St. Joseph County
0.269781054,0.690114893,IN,Starke County
0.257467309,0.696971783,IN,Steuben County
0.246874635,0.717139853,IN,Sullivan County
0.255564716,0.702940368,IN,Switzerland County
0.439417921,0.496010724,IN,Tippecanoe County
0.211318242,0.744207723,IN,Tipton County
0.217589775,0.744065733,IN,Union County
0.393234849,0.561752158,IN,Vanderburgh County
0.30102705,0.652538695,IN,Vermillion County
0.402385706,0.554070105,IN,Vigo County
0.224972046,0.731941856,IN,Wabash County
0.214085226,0.738964021,IN,Warren County
0.306866156,0.646188659,IN,Warrick County
0.232595076,0.72408012,IN,Washington County
0.325395894,0.626705767,IN,Wayne County
0.196982397,0.761944677,IN,Wells County
0.258836599,0.68804282,IN,White County
0.217508851,0.731058899,IN,Whitley County
0.26307866,0.672751223,KS,Allen County
0.202929509,0.728104974,KS,Anderson County
0.304395433,0.622086657,KS,Atchison County
0.127206881,0.824807605,KS,Barber County
0.180709754,0.769825535,KS,Barton County
0.220682663,0.728962487,KS,Bourbon County
0.214646465,0.722474747,KS,Brown County
0.239880226,0.694281173,KS,Butler County
0.233233979,0.718330849,KS,Chase County
0.127913279,0.841192412,KS,Chautauqua County
0.233603625,0.717505366,KS,Cherokee County
0.133427963,0.8317956,KS,Cheyenne County
0.120040692,0.82706002,KS,Clark County
0.17842769,0.759592165,KS,Clay County
0.194205168,0.745497259,KS,Cloud County
0.181474003,0.754669359,KS,Coffey County
0.119019837,0.822637106,KS,Comanche County
0.28231041,0.65861474,KS,Cowley County
0.351569009,0.58275479,KS,Crawford County
0.121917808,0.835616438,KS,Decatur County
0.197552448,0.737387612,KS,Dickinson County
0.173499703,0.772727273,KS,Doniphan County
0.623851879,0.296655678,KS,Douglas County
0.159021407,0.789755352,KS,Edwards County
0.127084988,0.832406672,KS,Elk County
0.22890223,0.712778731,KS,Ellis County
0.196115765,0.736100533,KS,Ellsworth County
0.30890967,0.632514644,KS,Finney County
0.273670034,0.672592593,KS,Ford County
0.265434415,0.659129293,KS,Franklin County
0.360359097,0.577360079,KS,Geary County
0.112198795,0.848644578,KS,Gove County
0.146245059,0.800790514,KS,Graham County
0.184768498,0.75941151,KS,Grant County
0.127797116,0.820984585,KS,Gray County
0.129890454,0.818466354,KS,Greeley County
0.172180719,0.763429385,KS,Greenwood County
0.13459268,0.814639906,KS,Hamilton County
0.154397135,0.775964982,KS,Harper County
0.344291609,0.58480055,KS,Harvey County
0.175384615,0.777692308,KS,Haskell County
0.123260437,0.839960239,KS,Hodgeman County
0.259996508,0.678889471,KS,Jackson County
0.304625199,0.627162311,KS,Jefferson County
0.12137559,0.811867835,KS,Jewell County
0.451555479,0.478661534,KS,Johnson County
0.169056604,0.790943396,KS,Kearny County
0.181042365,0.764096312,KS,Kingman County
0.108504399,0.835777126,KS,Kiowa County
0.282106327,0.660689481,KS,Labette County
0.125150421,0.823104693,KS,Lane County
0.339129263,0.585894325,KS,Leavenworth County
0.147790055,0.806629834,KS,Lincoln County
0.168497312,0.789203085,KS,Linn County
0.110534125,0.833827893,KS,Logan County
0.379395487,0.540996169,KS,Lyon County
0.21537054,0.718755718,KS,Marion County
0.231542158,0.709916994,KS,Marshall County
0.255806478,0.675640923,KS,McPherson County
0.122985075,0.829850746,KS,Meade County
0.268420337,0.66877379,KS,Miami County
0.166076487,0.78470255,KS,Mitchell County
0.219994838,0.728383378,KS,Montgomery County
0.228193146,0.697040498,KS,Morris County
0.125,0.836206897,KS,Morton County
0.142089552,0.809154229,KS,Nemaha County
0.23801008,0.705576329,KS,Neosho County
0.111498258,0.84738676,KS,Ness County
0.126484018,0.825570776,KS,Norton County
0.250942849,0.683637946,KS,Osage County
0.131774102,0.819737593,KS,Osborne County
0.147941382,0.788904396,KS,Ottawa County
0.217909301,0.71944658,KS,Pawnee County
0.113366526,0.842589046,KS,Phillips County
0.211506902,0.719277923,KS,Pottawatomie County
0.202049396,0.741986337,KS,Pratt County
0.110497238,0.834944751,KS,Rawlins County
0.284459229,0.643978164,KS,Reno County
0.148953301,0.802334944,KS,Republic County
0.187272218,0.743481918,KS,Rice County
0.434285714,0.479462759,KS,Riley County
0.114802355,0.840622372,KS,Rooks County
0.154002714,0.798507463,KS,Rush County
0.144218551,0.808132147,KS,Russell County
0.286899934,0.63034047,KS,Saline County
0.107457156,0.848540991,KS,Scott County
0.369106501,0.560547718,KS,Sedgwick County
0.314358001,0.637781995,KS,Seward County
0.451743428,0.479972301,KS,Shawnee County
0.092511013,0.870778267,KS,Sheridan County
0.134016555,0.805281829,KS,Sherman County
0.146474677,0.811817279,KS,Smith County
0.160828025,0.788216561,KS,Stafford County
0.177897574,0.781671159,KS,Stanton County
0.116028063,0.844036697,KS,Stevens County
0.214767221,0.720876343,KS,Sumner County
0.134079816,0.813092162,KS,Thomas County
0.132282385,0.830020562,KS,Trego County
0.231437126,0.705988024,KS,Wabaunsee County
0.057766367,0.912708601,KS,Wallace County
0.141202839,0.797908106,KS,Washington County
0.14882227,0.819057816,KS,Wichita County
0.157955198,0.788914417,KS,Wilson County
0.190140845,0.748591549,KS,Woodson County
0.61824004,0.326963996,KS,Wyandotte County
0.160792416,0.806635877,KY,Adair County
0.166852195,0.799752628,KY,Allen County
0.230769231,0.722095672,KY,Anderson County
0.199170124,0.771540151,KY,Ballard County
0.231418827,0.729876035,KY,Barren County
0.297356347,0.673366834,KY,Bath County
0.177064031,0.799258802,KY,Bell County
0.2610947,0.679096438,KY,Boone County
0.31748379,0.633488795,KY,Bourbon County
0.294526244,0.664824145,KY,Boyd County
0.331141708,0.621905941,KY,Boyle County
0.200170358,0.769733106,KY,Bracken County
0.268331006,0.696752793,KY,Breathitt County
0.223616657,0.739760411,KY,Breckinridge County
0.229076479,0.727328227,KY,Bullitt County
0.169865471,0.79426009,KY,Butler County
0.210984595,0.754688547,KY,Caldwell County
0.296090779,0.646361993,KY,Calloway County
0.345129618,0.589814226,KY,Campbell County
0.166217776,0.805694498,KY,Carlisle County
0.28719813,0.672033238,KY,Carroll County
0.221681114,0.738969514,KY,Carter County
0.119136378,0.851506679,KY,Casey County
0.325705741,0.639267751,KY,Christian County
0.290619403,0.6613969,KY,Clark County
0.111209701,0.866755398,KY,Clay County
0.122810956,0.855186349,KY,Clinton County
0.152874133,0.815163528,KY,Crittenden County
0.149950996,0.817379941,KY,Cumberland County
0.309560238,0.631819374,KY,Daviess County
0.186867723,0.789272762,KY,Edmonson County
0.259922726,0.702493853,KY,Elliott County
0.200072228,0.764897075,KY,Estill County
0.512636652,0.417964617,KY,Fayette County
0.21568,0.75552,KY,Fleming County
0.24302403,0.725924581,KY,Floyd County
0.449538591,0.495763423,KY,Franklin County
0.325073499,0.650566989,KY,Fulton County
0.224655069,0.732753449,KY,Gallatin County
0.190857743,0.775515565,KY,Garrard County
0.19997906,0.760967438,KY,Grant County
0.199493427,0.764141841,KY,Graves County
0.185441121,0.77801969,KY,Grayson County
0.15606828,0.820108798,KY,Green County
0.254903166,0.709867814,KY,Greenup County
0.289841566,0.649580615,KY,Hancock County
0.323429128,0.625565375,KY,Hardin County
0.127699181,0.849683544,KY,Harlan County
0.261255467,0.699125289,KY,Harrison County
0.238259193,0.732681449,KY,Hart County
0.340595166,0.617458867,KY,Henderson County
0.255950714,0.692243069,KY,Henry County
0.208159481,0.768196569,KY,Hickman County
0.212054121,0.751635916,KY,Hopkins County
0.087684191,0.889394215,KY,Jackson County
0.540918084,0.407502735,KY,Jefferson County
0.263781556,0.664348274,KY,Jessamine County
0.130753138,0.841317992,KY,Johnson County
0.336735971,0.597427161,KY,Kenton County
0.216296039,0.75694927,KY,Knott County
0.146737772,0.82368136,KY,Knox County
0.200974996,0.754678409,KY,Larue County
0.13864818,0.829954456,KY,Laurel County
0.173099221,0.797747225,KY,Lawrence County
0.166729253,0.807735637,KY,Lee County
0.089146423,0.894807221,KY,Leslie County
0.16887526,0.798707699,KY,Letcher County
0.148309087,0.82429624,KY,Lewis County
0.195185767,0.767974882,KY,Lincoln County
0.19108143,0.769065058,KY,Livingston County
0.252845081,0.713839941,KY,Logan County
0.263955544,0.704470826,KY,Lyon County
0.31601372,0.627873948,KY,Madison County
0.229219636,0.747897516,KY,Magoffin County
0.330414406,0.631721756,KY,Marion County
0.220170284,0.738817604,KY,Marshall County
0.091875475,0.886610985,KY,Martin County
0.273155851,0.685524126,KY,Mason County
0.291970336,0.664045518,KY,McCracken County
0.115038115,0.868329868,KY,McCreary County
0.216429354,0.740635268,KY,McLean County
0.247566064,0.708500368,KY,Meade County
0.251889169,0.723281756,KY,Menifee County
0.226391908,0.731638151,KY,Mercer County
0.211438475,0.756282496,KY,Metcalfe County
0.12041675,0.857142857,KY,Monroe County
0.27612136,0.686893416,KY,Montgomery County
0.211078473,0.761225346,KY,Morgan County
0.250804844,0.719990802,KY,Muhlenberg County
0.309908001,0.646885988,KY,Nelson County
0.27740571,0.689813183,KY,Nicholas County
0.200038469,0.763800731,KY,Ohio County
0.312686522,0.623332724,KY,Oldham County
0.212527517,0.74944967,KY,Owen County
0.145702903,0.838929994,KY,Owsley County
0.193806194,0.766566767,KY,Pendleton County
0.202157865,0.772099186,KY,Perry County
0.173600682,0.801233916,KY,Pike County
0.256865913,0.709410339,KY,Powell County
0.150205247,0.81741924,KY,Pulaski County
0.219151037,0.749259625,KY,Robertson County
0.136853126,0.83891714,KY,Rockcastle County
0.373201948,0.586023332,KY,Rowan County
0.133765757,0.839921674,KY,Russell County
0.319259903,0.623039033,KY,Scott County
0.305208384,0.641735155,KY,Shelby County
0.284954811,0.674774056,KY,Simpson County
0.20201914,0.756756757,KY,Spencer County
0.225909212,0.736218034,KY,Taylor County
0.218402851,0.757073989,KY,Todd County
0.235459941,0.73115727,KY,Trigg County
0.232171157,0.731907026,KY,Trimble County
0.214366243,0.757126751,KY,Union County
0.350421348,0.59222158,KY,Warren County
0.252624088,0.713929906,KY,Washington County
0.179143716,0.797446169,KY,Wayne County
0.213645762,0.757580979,KY,Webster County
0.150163458,0.821794406,KY,Whitley County
0.285876993,0.684889901,KY,Wolfe County
0.365985089,0.568170075,KY,Woodford County
0.205871613,0.772621047,LA,Acadia Parish
0.22779881,0.742779881,LA,Allen Parish
0.301318991,0.661050436,LA,Ascension Parish
0.360509905,0.615737344,LA,Assumption Parish
0.303479887,0.673240456,LA,Avoyelles Parish
0.158708051,0.811646107,LA,Beauregard Parish
0.446680942,0.536188437,LA,Bienville Parish
0.253683408,0.711610261,LA,Bossier Parish
0.505480579,0.463196421,LA,Caddo Parish
0.313860074,0.646771633,LA,Calcasieu Parish
0.167945439,0.814578005,LA,Caldwell Parish
0.087486457,0.881906826,LA,Cameron Parish
0.272240527,0.716433278,LA,Catahoula Parish
0.423142813,0.558324249,LA,Claiborne Parish
0.368925471,0.617205998,LA,Concordia Parish
0.382529451,0.597688375,LA,De Soto Parish
0.523149563,0.431004625,LA,East Baton Rouge Parish
0.625382783,0.360326642,LA,East Carroll Parish
0.421728739,0.554570803,LA,East Feliciana Parish
0.282814705,0.696081726,LA,Evangeline Parish
0.273521065,0.710980135,LA,Franklin Parish
0.13391541,0.839777753,LA,Grant Parish
0.329635792,0.644080853,LA,Iberia Parish
0.518855576,0.456273764,LA,Iberville Parish
0.286575563,0.692524116,LA,Jackson Parish
0.405429246,0.552914195,LA,Jefferson Parish
0.215731596,0.754710373,LA,Jefferson Davis Parish
0.309908238,0.645754221,LA,Lafayette Parish
0.202262031,0.767409471,LA,Lafourche Parish
0.092113276,0.888398295,LA,La Salle Parish
0.380518646,0.576564509,LA,Lincoln Parish
0.120450607,0.845701906,LA,Livingston Parish
0.579881657,0.407227388,LA,Madison Parish
0.434947688,0.548599393,LA,Morehouse Parish
0.429860986,0.539507733,LA,Natchitoches Parish
0.808077576,0.146523044,LA,Orleans Parish
0.359186315,0.613529057,LA,Ouachita Parish
0.316590995,0.652667423,LA,Plaquemines Parish
0.405067596,0.577246833,LA,Pointe Coupee Parish
0.322284387,0.647700482,LA,Rapides Parish
0.438263229,0.540705563,LA,Red River Parish
0.328991246,0.65506461,LA,Richland Parish
0.174041901,0.805007665,LA,Sabine Parish
0.313595243,0.647308155,LA,St. Bernard Parish
0.326765941,0.634593356,LA,St. Charles Parish
0.562206573,0.418678739,LA,St. Helena Parish
0.531071576,0.451468763,LA,St. James Parish
0.610318226,0.364946962,LA,St. John the Baptist Parish
0.430522892,0.549562172,LA,St. Landry Parish
0.321022176,0.655248748,LA,St. Martin Parish
0.351974116,0.62756329,LA,St. Mary Parish
0.22281713,0.730884564,LA,St. Tammany Parish
0.322044253,0.647811229,LA,Tangipahoa Parish
0.522611089,0.464018875,LA,Tensas Parish
0.242954457,0.726767366,LA,Terrebonne Parish
0.247016706,0.731778961,LA,Union Parish
0.187898468,0.784342454,LA,Vermilion Parish
0.160223652,0.80989599,LA,Vernon Parish
0.305552572,0.674041456,LA,Washington Parish
0.345038589,0.636052922,LA,Webster Parish
0.423446105,0.544925256,LA,West Baton Rouge Parish
0.150241647,0.834208867,LA,West Carroll Parish
0.38754743,0.584684374,LA,West Feliciana Parish
0.258008794,0.723146985,LA,Winn Parish
0.539938342,0.405843201,MA,Barnstable County
0.674965508,0.26042135,MA,Berkshire County
0.518633061,0.425796934,MA,Bristol County
0.729228616,0.216372223,MA,Dukes County
0.584960387,0.359985644,MA,Essex County
0.641508937,0.271856161,MA,Franklin County
0.550958945,0.390720208,MA,Hampden County
0.662852701,0.268301571,MA,Hampshire County
0.6632275,0.281705431,MA,Middlesex County
0.647095565,0.29544035,MA,Nantucket County
0.612466844,0.333083646,MA,Norfolk County
0.506601859,0.434276672,MA,Plymouth County
0.794723195,0.164873796,MA,Suffolk County
0.517429102,0.412466008,MA,Worcester County
0.23971371,0.720220112,MD,Allegany County
0.477790721,0.471348775,MD,Anne Arundel County
0.565454887,0.391051797,MD,Baltimore County
0.854445401,0.108747249,MD,Baltimore city
0.383680516,0.568074577,MD,Calvert County
0.282111128,0.677533504,MD,Caroline County
0.286454836,0.65496766,MD,Carroll County
0.299014394,0.651847125,MD,Cecil County
0.635527042,0.333374724,MD,Charles County
0.4058002,0.565626336,MD,Dorchester County
0.451375237,0.491223187,MD,Frederick County
0.174506005,0.789538938,MD,Garrett County
0.352613022,0.597799137,MD,Harford County
0.640760651,0.305954194,MD,Howard County
0.455814968,0.501636483,MD,Kent County
0.758660299,0.203245163,MD,Montgomery County
0.893292622,0.083425665,MD,Prince George's County
0.296999959,0.658100922,MD,Queen Anne's County
0.397354015,0.576642336,MD,Somerset County
0.34948748,0.59529766,MD,St. Mary's County
0.419892157,0.539106294,MD,Talbot County
0.316032998,0.639574517,MD,Washington County
0.421646609,0.53798874,MD,Wicomico County
0.34347503,0.622189199,MD,Worcester County
0.415160824,0.509378388,ME,Androscoggin County
0.382604468,0.555415725,ME,Aroostook County
0.601083802,0.336918756,ME,Cumberland County
0.427359297,0.482236601,ME,Franklin County
0.503611294,0.427789763,ME,Hancock County
0.443885513,0.48111335,ME,Kennebec County
0.540376178,0.397376309,ME,Knox County
0.477836879,0.45385405,ME,Lincoln County
0.391458159,0.521451084,ME,Oxford County
0.409233684,0.518534676,ME,Penobscot County
0.3388014,0.590879265,ME,Piscataquis County
0.49448972,0.430820522,ME,Sagadahoc County
0.350123229,0.577556993,ME,Somerset County
0.46142289,0.458594786,ME,Waldo County
0.383960384,0.545745516,ME,Washington County
0.489882592,0.442147382,ME,York County
0.280304256,0.679883476,MI,Alcona County
0.368491026,0.572789719,MI,Alger County
0.325131906,0.61305822,MI,Allegan County
0.33203976,0.618872549,MI,Alpena County
0.327733569,0.624005305,MI,Antrim County
0.300120692,0.630816682,MI,Arenac County
0.331612163,0.619047619,MI,Baraga County
0.300974723,0.634297043,MI,Barry County
0.408845311,0.535158316,MI,Bay County
0.401917621,0.541923491,MI,Benzie County
0.410339167,0.537631118,MI,Berrien County
0.287446938,0.668587022,MI,Branch County
0.410880142,0.535654748,MI,Calhoun County
0.312392575,0.611937092,MI,Cass County
0.352646393,0.595455482,MI,Charlevoix County
0.315234117,0.636037224,MI,Cheboygan County
0.348451471,0.590903201,MI,Chippewa County
0.317519612,0.635562196,MI,Clare County
0.406518095,0.533354699,MI,Clinton County
0.308795551,0.637201815,MI,Crawford County
0.348242812,0.601721991,MI,Delta County
0.298554033,0.652968037,MI,Dickinson County
0.440577524,0.495779909,MI,Eaton County
0.371364653,0.565462874,MI,Emmet County
0.523843271,0.429163586,MI,Genesee County
0.304201411,0.651379089,MI,Gladwin County
0.399972651,0.54956926,MI,Gogebic County
0.407384376,0.532685581,MI,Grand Traverse County
0.344544459,0.600778494,MI,Gratiot County
0.24139839,0.708953722,MI,Hillsdale County
0.385201306,0.542469436,MI,Houghton County
0.288932357,0.670683998,MI,Huron County
0.608834415,0.332294461,MI,Ingham County
0.311257776,0.621074192,MI,Ionia County
0.325417634,0.625065548,MI,Iosco County
0.339086294,0.621827411,MI,Iron County
0.449968434,0.486821338,MI,Isabella County
0.370793623,0.572009717,MI,Jackson County
0.533016846,0.405117254,MI,Kalamazoo County
0.255493274,0.696524664,MI,Kalkaska County
0.452434127,0.483099879,MI,Kent County
0.368789363,0.569629111,MI,Keweenaw County
0.363926426,0.592905405,MI,Lake County
0.282187652,0.665625139,MI,Lapeer County
0.45903639,0.490546859,MI,Leelanau County
0.364963504,0.575836148,MI,Lenawee County
0.325620163,0.621963117,MI,Livingston County
0.264363354,0.681677019,MI,Luce County
0.342477004,0.614323259,MI,Mackinac County
0.420843751,0.536302484,MI,Macomb County
0.395221464,0.54889665,MI,Manistee County
0.48764325,0.44520777,MI,Marquette County
0.360281075,0.580229226,MI,Mason County
0.339786576,0.600909674,MI,Mecosta County
0.328750581,0.622758941,MI,Menominee County
0.369404658,0.563415843,MI,Midland County
0.214354198,0.737707163,MI,Missaukee County
0.362464744,0.583730314,MI,Monroe County
0.296505498,0.636654617,MI,Montcalm County
0.256789137,0.698482428,MI,Montmorency County
0.475140701,0.466348523,MI,Muskegon County
0.274806459,0.671267419,MI,Newaygo County
0.517110312,0.435921327,MI,Oakland County
0.3337814,0.607241872,MI,Oceana County
0.291738879,0.657327171,MI,Ogemaw County
0.343567251,0.60497076,MI,Ontonagon County
0.255260923,0.692271398,MI,Osceola County
0.257016248,0.699901526,MI,Oscoda County
0.283821534,0.659749381,MI,Otsego County
0.318255906,0.622096902,MI,Ottawa County
0.332640333,0.621760222,MI,Presque Isle County
0.328858546,0.624501381,MI,Roscommon County
0.471294507,0.482696023,MI,Saginaw County
0.253234943,0.698747597,MI,Sanilac County
0.329800048,0.61575524,MI,Schoolcraft County
0.368552462,0.564915991,MI,Shiawassee County
0.314806267,0.629112496,MI,St. Clair County
0.316810436,0.626383337,MI,St. Joseph County
0.286462515,0.666016745,MI,Tuscola County
0.399181044,0.538644507,MI,Van Buren County
0.683890578,0.268882111,MI,Washtenaw County
0.667795474,0.295193758,MI,Wayne County
0.290333137,0.654493095,MI,Wexford County
0.341208492,0.600544366,MN,Aitkin County
0.410133417,0.507056561,MN,Anoka County
0.304739614,0.636629608,MN,Becker County
0.40758116,0.50586414,MN,Beltrami County
0.283260509,0.646476822,MN,Benton County
0.337486259,0.588860388,MN,Big Stone County
